clip_id,rater,elbow,asymmetry,shoulder,trunk,head,confidence
P16_SHR_rep5,R1,0,0,1,0,0,3
P16_SHR_rep5,R2,0,0,1,0,0,3
P16_TRK_rep1,R1,0,0,0,1,0,3
P16_TRK_rep1,R2,0,0,0,1,0,3
P16_TRK_rep2,R1,0,0,0,1,0,2
P16_TRK_rep2,R2,0,0,0,1,0,3
P16_TRK_rep3,R1,0,1,0,1,0,2
P16_TRK_rep3,R2,0,1,0,1,0,3
P16_TRK_rep4,R1,0,0,0,1,0,2
P16_TRK_rep4,R2,0,0,0,1,0,3
P16_TRK_rep5,R1,0,0,0,1,1,2
P16_TRK_rep5,R2,0,0,0,1,0,3
P17_ASY_rep1,R1,0,1,0,0,0,3
P17_ASY_rep1,R2,0,1,0,0,0,3
P17_ASY_rep2,R1,0,1,0,0,0,3
P17_ASY_rep2,R2,0,1,0,0,0,3
P17_ASY_rep3,R1,0,1,0,0,0,2
P17_ASY_rep3,R2,0,1,0,0,0,3
P17_ASY_rep4,R1,0,1,0,0,0,3
P17_ASY_rep4,R2,0,1,0,0,0,3
P17_ASY_rep5,R1,0,1,0,0,0,2
P17_ASY_rep5,R2,0,1,0,0,0,3
P17_COR_rep1,R1,0,0,0,0,0,3
P17_COR_rep1,R2,0,0,0,0,0,3
P17_COR_rep10,R1,0,0,0,0,0,2
P17_COR_rep10,R2,0,1,0,0,0,2
P17_COR_rep2,R1,0,0,0,0,0,2
P17_COR_rep2,R2,0,1,0,0,0,1
P17_COR_rep3,R1,0,0,0,0,0,3
P17_COR_rep3,R2,0,0,0,0,0,3
P17_COR_rep4,R1,0,0,0,0,0,3
P17_COR_rep4,R2,0,0,0,0,0,3
P17_COR_rep5,R1,0,0,0,0,0,3
P17_COR_rep5,R2,0,1,0,0,0,1
P17_COR_rep6,R1,0,0,0,0,0,3
P17_COR_rep6,R2,0,1,0,0,0,1
P17_COR_rep7,R1,0,0,0,0,0,2
P17_COR_rep7,R2,0,0,0,0,0,3
P17_COR_rep8,R1,0,0,0,0,0,3
P17_COR_rep8,R2,0,1,0,0,0,1
P17_COR_rep9,R1,0,0,0,0,0,2
P17_COR_rep9,R2,0,0,0,0,0,3
P17_ELB_rep1,R1,1,0,0,0,0,3
P17_ELB_rep1,R2,1,0,1,0,0,3
P17_ELB_rep2,R1,1,0,0,0,0,3
P17_ELB_rep2,R2,1,0,0,0,0,3
P17_ELB_rep3,R1,1,0,1,0,0,2
P17_ELB_rep3,R2,1,0,0,0,0,3
P17_ELB_rep4,R1,1,0,1,0,0,2
P17_ELB_rep4,R2,1,0,1,0,0,2
P17_ELB_rep5,R1,1,0,1,0,0,2
P17_ELB_rep5,R2,1,0,1,0,0,2
P17_HED_rep1,R1,0,0,1,0,1,2
P17_HED_rep1,R2,0,0,0,0,1,3
P17_HED_rep2,R1,0,0,1,0,1,2
P17_HED_rep2,R2,0,0,0,0,1,3
P17_HED_rep3,R1,0,0,1,0,1,2
P17_HED_rep3,R2,0,0,1,0,1,2
P17_HED_rep4,R1,0,0,0,0,1,3
P17_HED_rep4,R2,0,0,0,0,1,3
P17_HED_rep5,R1,0,0,1,0,1,2
P17_HED_rep5,R2,0,0,0,0,1,3
P17_SHR_rep1,R1,0,0,1,0,0,2
P17_SHR_rep1,R2,0,0,1,0,0,3
P17_SHR_rep2,R1,0,0,1,0,0,2
P17_SHR_rep2,R2,0,1,0,0,0,3
P17_SHR_rep3,R1,0,0,1,0,0,2
P17_SHR_rep3,R2,0,0,1,0,0,2
P17_SHR_rep4,R1,0,0,1,0,0,3
P17_SHR_rep4,R2,0,0,1,0,0,3
P17_SHR_rep5,R1,0,0,1,0,0,2
P17_SHR_rep5,R2,0,0,1,0,0,3
P17_TRK_rep1,R1,0,0,0,1,1,2
P17_TRK_rep1,R2,0,0,0,1,1,3
P17_TRK_rep2,R1,0,0,0,1,0,3
P17_TRK_rep2,R2,0,0,0,1,0,3
P17_TRK_rep3,R1,0,0,0,1,0,3
P17_TRK_rep3,R2,0,0,0,1,0,3
P17_TRK_rep4,R1,0,0,0,1,0,3
P17_TRK_rep4,R2,0,0,0,1,0,3
P17_TRK_rep5,R1,0,0,0,1,0,2
P17_TRK_rep5,R2,0,0,0,1,0,3
P18_ASY_rep1,R1,0,1,1,0,0,2
P18_ASY_rep1,R2,0,1,0,0,0,3
P18_ASY_rep2,R1,0,1,1,0,0,2
P18_ASY_rep2,R2,0,1,1,0,0,2
P18_ASY_rep3,R1,0,1,0,0,0,2
P18_ASY_rep3,R2,0,1,0,0,0,3
P18_ASY_rep4,R1,0,1,0,0,0,2
P18_ASY_rep4,R2,0,1,0,0,0,3
P18_ASY_rep5,R1,0,1,0,0,0,3
P18_ASY_rep5,R2,0,1,0,0,0,3
P18_COR_rep1,R1,0,0,0,0,0,2
P18_COR_rep1,R2,0,1,0,0,0,3
P18_COR_rep10,R1,0,0,0,0,0,2
P18_COR_rep10,R2,0,0,0,0,0,3
P18_COR_rep2,R1,0,0,0,0,0,3
P18_COR_rep2,R2,0,1,0,0,0,1
P18_COR_rep3,R1,0,0,0,0,0,3
P18_COR_rep3,R2,0,0,0,0,0,3
P18_COR_rep4,R1,0,0,0,0,0,3
P18_COR_rep4,R2,0,0,0,0,0,3
P18_COR_rep5,R1,0,0,0,0,0,3
P18_COR_rep5,R2,0,0,0,0,0,3
P18_COR_rep6,R1,0,0,0,0,0,3
P18_COR_rep6,R2,0,0,0,0,0,3
P18_COR_rep7,R1,0,0,0,0,0,3
P18_COR_rep7,R2,0,0,0,0,0,3
P18_COR_rep8,R1,0,0,0,0,0,3
P18_COR_rep8,R2,0,0,0,0,0,3
P18_COR_rep9,R1,0,0,0,0,0,2
P18_COR_rep9,R2,0,1,0,0,0,3
P18_ELB_rep1,R1,0,0,1,0,0,2
P18_ELB_rep1,R2,0,0,1,0,0,3
P18_ELB_rep2,R1,1,0,1,0,0,2
P18_ELB_rep2,R2,0,0,1,0,0,2
P18_ELB_rep3,R1,1,1,1,0,0,2
P18_ELB_rep3,R2,0,1,1,0,0,2
P18_ELB_rep4,R1,0,0,1,0,0,3
P18_ELB_rep4,R2,1,0,1,0,0,2
P18_ELB_rep5,R1,0,1,1,0,0,2
P18_ELB_rep5,R2,0,0,1,0,0,3
P18_HED_rep1,R1,0,0,0,0,1,3
P18_HED_rep1,R2,0,0,0,0,1,3
P18_HED_rep2,R1,0,0,1,0,1,2
P18_HED_rep2,R2,0,0,0,0,1,3
P18_HED_rep3,R1,0,0,1,0,1,2
P18_HED_rep3,R2,0,0,0,0,1,3
P18_HED_rep4,R1,0,0,1,0,1,2
P18_HED_rep4,R2,0,0,0,0,1,3
P18_HED_rep5,R1,0,0,0,0,1,3
P18_HED_rep5,R2,0,0,1,0,1,2
P18_SHR_rep1,R1,0,0,1,0,0,1
P18_SHR_rep1,R2,0,0,1,0,0,3
P18_SHR_rep2,R1,0,0,1,0,0,3
P18_SHR_rep2,R2,0,0,1,0,0,3
P18_SHR_rep3,R1,0,0,1,0,0,3
P18_SHR_rep3,R2,0,0,1,0,0,3
P18_SHR_rep4,R1,0,0,1,0,0,3
P18_SHR_rep4,R2,0,0,1,0,0,3
P18_SHR_rep5,R1,0,0,1,0,0,3
P18_SHR_rep5,R2,0,0,1,0,0,3
P18_TRK_rep1,R1,0,0,1,1,0,2
P18_TRK_rep1,R2,0,0,1,1,0,2
P18_TRK_rep2,R1,0,0,1,1,0,2
P18_TRK_rep2,R2,0,0,1,1,0,3
P18_TRK_rep3,R1,0,0,1,1,0,2
P18_TRK_rep3,R2,0,0,0,1,0,3
P18_TRK_rep4,R1,0,0,1,1,0,2
P18_TRK_rep4,R2,0,0,0,1,0,3
P18_TRK_rep5,R1,0,0,1,1,0,2
P18_TRK_rep5,R2,0,0,0,1,0,3
